order_id,date,product,category,region,units,price,discount,marketing_spend,revenue,returned,seasonality_index
ORD-127552,2025-05-24,Aroma Diffuser Mini,Home & Kitchen,East,4,29.99,0.0,31.56,119.96,0,1.1
ORD-127553,2025-05-24,LED Desk Lamp,Electronics,South,2,27.5,0.0,30.72,55.0,0,1.1
ORD-127537,2025-05-24,Wireless Earbuds Pro,Electronics,East,4,39.99,0.0,13.55,159.96,0,1.1
ORD-127538,2025-05-24,Aroma Diffuser Mini,Home & Kitchen,North,2,23.99,0.2,14.55,47.98,0,1.1
ORD-127536,2025-05-24,Aroma Diffuser Mini,Home & Kitchen,East,2,29.99,0.0,15.5,59.98,0,1.1
ORD-127559,2025-05-24,Leather Wallet Classic,Accessories,South,4,22.5,0.0,17.38,90.0,0,1.1
ORD-127544,2025-05-24,Aroma Diffuser Mini,Home & Kitchen,West,5,28.49,0.05,34.5,142.45,0,1.1
ORD-127558,2025-05-24,Phone Case Armor,Electronics,East,4,12.99,0.0,4.7,51.96,0,1.1
ORD-127551,2025-05-24,Ceramic Knife Set,Home & Kitchen,East,2,29.74,0.15,21.56,59.48,0,1.1
ORD-127541,2025-05-24,Wireless Earbuds Pro,Electronics,South,5,31.99,0.2,30.16,159.95,0,1.1
ORD-127540,2025-05-24,Ceramic Knife Set,Home & Kitchen,East,5,33.24,0.05,22.03,166.2,0,1.1
ORD-127555,2025-05-24,Sunglasses UV400,Accessories,North,1,17.09,0.05,27.42,17.09,0,1.1
ORD-127547,2025-05-24,LED Desk Lamp,Electronics,Central,3,27.5,0.0,14.54,82.5,0,1.1
ORD-127557,2025-05-24,Yoga Mat Pro,Sports & Fitness,North,2,24.99,0.0,17.97,49.98,0,1.1
ORD-127548,2025-05-24,Wireless Earbuds Pro,Electronics,Central,4,39.99,0.0,8.39,159.96,0,1.1
ORD-127550,2025-05-24,LED Desk Lamp,Electronics,East,2,24.75,0.1,1.75,49.5,0,1.1
ORD-127567,2025-05-25,Aroma Diffuser Mini,Home & Kitchen,Central,1,26.99,0.1,19.83,26.99,0,1.1
ORD-127570,2025-05-25,Leather Wallet Classic,Accessories,North,1,22.5,0.0,23.62,22.5,0,1.1
ORD-127561,2025-05-25,Wireless Earbuds Pro,Electronics,North,1,39.99,0.0,33.72,39.99,0,1.1
ORD-127573,2025-05-25,Aroma Diffuser Mini,Home & Kitchen,North,5,29.99,0.0,16.41,149.95,0,1.1
ORD-127572,2025-05-25,Ceramic Knife Set,Home & Kitchen,West,4,34.99,0.0,35.64,139.96,0,1.1
ORD-127566,2025-05-25,Wireless Earbuds Pro,Electronics,South,1,37.99,0.05,35.92,37.99,0,1.1
ORD-127563,2025-05-25,Leather Wallet Classic,Accessories,Central,3,22.5,0.0,6.17,67.5,0,1.1
ORD-127564,2025-05-25,Aroma Diffuser Mini,Home & Kitchen,South,3,26.99,0.1,17.66,80.97,0,1.1
ORD-127571,2025-05-25,LED Desk Lamp,Electronics,East,4,24.75,0.1,37.9,99.0,0,1.1
ORD-127568,2025-05-25,Sunglasses UV400,Accessories,North,3,17.99,0.0,30.65,53.97,0,1.1
ORD-127565,2025-05-25,Phone Case Armor,Electronics,South,3,12.99,0.0,32.36,38.97,0,1.1
ORD-127569,2025-05-25,LED Desk Lamp,Electronics,West,2,26.12,0.05,34.42,52.24,0,1.1
ORD-127562,2025-05-25,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,18.2,59.98,0,1.1
ORD-127560,2025-05-25,Bluetooth Speaker XS,Electronics,North,1,45.0,0.0,9.8,45.0,0,1.1
ORD-127576,2025-05-26,Yoga Mat Pro,Sports & Fitness,West,4,24.99,0.0,21.32,99.96,0,1.1
ORD-127578,2025-05-26,LED Desk Lamp,Electronics,North,2,27.5,0.0,37.62,55.0,0,1.1
ORD-127581,2025-05-26,Phone Case Armor,Electronics,East,2,12.99,0.0,37.05,25.98,0,1.1
ORD-127577,2025-05-26,LED Desk Lamp,Electronics,North,2,27.5,0.0,4.52,55.0,0,1.1
ORD-127584,2025-05-26,Yoga Mat Pro,Sports & Fitness,South,2,24.99,0.0,7.66,49.98,0,1.1
ORD-127583,2025-05-26,Aroma Diffuser Mini,Home & Kitchen,North,3,29.99,0.0,3.07,89.97,0,1.1
ORD-127582,2025-05-26,Backpack Urban,Accessories,North,2,42.0,0.0,15.29,84.0,0,1.1
ORD-127580,2025-05-26,LED Desk Lamp,Electronics,West,1,26.12,0.05,4.72,26.12,0,1.1
ORD-127574,2025-05-26,Bluetooth Speaker XS,Electronics,East,1,45.0,0.0,26.73,45.0,0,1.1
ORD-127579,2025-05-26,Leather Wallet Classic,Accessories,West,5,22.5,0.0,18.79,112.5,0,1.1
ORD-127575,2025-05-26,Ceramic Knife Set,Home & Kitchen,Central,2,29.74,0.15,28.54,59.48,0,1.1
ORD-127591,2025-05-27,Aroma Diffuser Mini,Home & Kitchen,North,2,29.99,0.0,18.38,59.98,0,1.1
ORD-127593,2025-05-27,Phone Case Armor,Electronics,Central,2,11.04,0.15,19.76,22.08,0,1.1
ORD-127585,2025-05-27,Bluetooth Speaker XS,Electronics,South,4,45.0,0.0,4.26,180.0,0,1.1
ORD-127598,2025-05-27,Leather Wallet Classic,Accessories,North,3,22.5,0.0,3.0,67.5,0,1.1
ORD-127589,2025-05-27,Aroma Diffuser Mini,Home & Kitchen,West,1,29.99,0.0,20.99,29.99,0,1.1
ORD-127596,2025-05-27,LED Desk Lamp,Electronics,West,4,27.5,0.0,33.92,110.0,0,1.1
ORD-127599,2025-05-27,Phone Case Armor,Electronics,West,1,12.99,0.0,24.41,12.99,0,1.1
ORD-127594,2025-05-27,Wireless Earbuds Pro,Electronics,North,1,37.99,0.05,36.64,37.99,0,1.1
ORD-127586,2025-05-27,Phone Case Armor,Electronics,East,2,12.34,0.05,8.7,24.68,0,1.1
ORD-127597,2025-05-27,Backpack Urban,Accessories,Central,1,39.9,0.05,20.36,39.9,0,1.1
ORD-127590,2025-05-27,Leather Wallet Classic,Accessories,South,5,20.25,0.1,30.57,101.25,0,1.1
ORD-127587,2025-05-27,Phone Case Armor,Electronics,South,5,12.99,0.0,38.72,64.95,0,1.1
ORD-127592,2025-05-27,Wireless Earbuds Pro,Electronics,Central,2,39.99,0.0,5.18,79.98,0,1.1
ORD-127588,2025-05-27,Yoga Mat Pro,Sports & Fitness,South,2,24.99,0.0,19.76,49.98,0,1.1
ORD-127595,2025-05-27,Wireless Earbuds Pro,Electronics,North,3,31.99,0.2,37.84,95.97,0,1.1
ORD-127612,2025-05-28,Phone Case Armor,Electronics,East,3,12.99,0.0,16.28,38.97,0,1.1
ORD-127600,2025-05-28,Ceramic Knife Set,Home & Kitchen,Central,4,34.99,0.0,12.14,139.96,0,1.1
ORD-127602,2025-05-28,Yoga Mat Pro,Sports & Fitness,South,1,24.99,0.0,10.91,24.99,0,1.1
ORD-127607,2025-05-28,LED Desk Lamp,Electronics,North,1,27.5,0.0,18.42,27.5,0,1.1
ORD-127608,2025-05-28,Leather Wallet Classic,Accessories,East,4,22.5,0.0,18.58,90.0,0,1.1
ORD-127610,2025-05-28,Yoga Mat Pro,Sports & Fitness,East,5,21.24,0.15,0.22,106.2,0,1.1
ORD-127603,2025-05-28,Ceramic Knife Set,Home & Kitchen,West,1,34.99,0.0,30.62,34.99,0,1.1
ORD-127609,2025-05-28,LED Desk Lamp,Electronics,Central,4,27.5,0.0,14.65,110.0,0,1.1
ORD-127605,2025-05-28,Leather Wallet Classic,Accessories,West,3,22.5,0.0,11.31,67.5,0,1.1
ORD-127611,2025-05-28,Wireless Earbuds Pro,Electronics,Central,1,39.99,0.0,31.81,39.99,0,1.1
ORD-127606,2025-05-28,Backpack Urban,Accessories,East,4,39.9,0.05,5.28,159.6,0,1.1
ORD-127604,2025-05-28,Insulated Steel Bottle,Home & Kitchen,South,5,19.99,0.0,4.24,99.95,0,1.1
ORD-127601,2025-05-28,Aroma Diffuser Mini,Home & Kitchen,Central,1,29.99,0.0,24.78,29.99,0,1.1
ORD-127617,2025-05-29,LED Desk Lamp,Electronics,East,1,27.5,0.0,8.53,27.5,0,1.1
ORD-127619,2025-05-29,Leather Wallet Classic,Accessories,North,1,22.5,0.0,17.4,22.5,0,1.1
ORD-127616,2025-05-29,Leather Wallet Classic,Accessories,West,3,22.5,0.0,32.44,67.5,0,1.1
ORD-127620,2025-05-29,Insulated Steel Bottle,Home & Kitchen,North,4,19.99,0.0,28.4,79.96,0,1.1
ORD-127615,2025-05-29,LED Desk Lamp,Electronics,Central,1,27.5,0.0,39.77,27.5,0,1.1
ORD-127621,2025-05-29,Aroma Diffuser Mini,Home & Kitchen,East,1,29.99,0.0,12.26,29.99,0,1.1
ORD-127613,2025-05-29,Leather Wallet Classic,Accessories,Central,4,22.5,0.0,36.41,90.0,0,1.1
ORD-127614,2025-05-29,Yoga Mat Pro,Sports & Fitness,North,3,22.49,0.1,37.54,67.47,0,1.1
ORD-127618,2025-05-29,Phone Case Armor,Electronics,Central,2,12.99,0.0,29.56,25.98,0,1.1
ORD-127632,2025-05-30,Yoga Mat Pro,Sports & Fitness,Central,3,24.99,0.0,32.78,74.97,0,1.1
ORD-127626,2025-05-30,Bluetooth Speaker XS,Electronics,South,4,40.5,0.1,25.07,162.0,0,1.1
ORD-127630,2025-05-30,Ceramic Knife Set,Home & Kitchen,Central,5,34.99,0.0,33.77,174.95,0,1.1
ORD-127624,2025-05-30,Bluetooth Speaker XS,Electronics,East,1,38.25,0.15,2.53,38.25,0,1.1
ORD-127633,2025-05-30,Sunglasses UV400,Accessories,North,4,17.99,0.0,20.93,71.96,0,1.1
ORD-127629,2025-05-30,LED Desk Lamp,Electronics,South,4,27.5,0.0,6.9,110.0,0,1.1
ORD-127623,2025-05-30,Insulated Steel Bottle,Home & Kitchen,East,3,17.99,0.1,1.78,53.97,0,1.1
ORD-127628,2025-05-30,Yoga Mat Pro,Sports & Fitness,North,5,24.99,0.0,35.57,124.95,0,1.1
ORD-127625,2025-05-30,Yoga Mat Pro,Sports & Fitness,Central,1,24.99,0.0,25.32,24.99,0,1.1
ORD-127627,2025-05-30,LED Desk Lamp,Electronics,East,1,27.5,0.0,2.34,27.5,0,1.1
ORD-127622,2025-05-30,Ceramic Knife Set,Home & Kitchen,North,5,27.99,0.2,20.47,139.95,0,1.1
ORD-127631,2025-05-30,Phone Case Armor,Electronics,Central,1,11.04,0.15,2.12,11.04,0,1.1
ORD-127634,2025-05-30,Insulated Steel Bottle,Home & Kitchen,South,4,19.99,0.0,9.68,79.96,0,1.1
ORD-127645,2025-05-31,Bluetooth Speaker XS,Electronics,Central,5,45.0,0.0,14.91,225.0,0,1.1
ORD-127642,2025-05-31,Running Shoes Flex,Sports & Fitness,South,5,59.99,0.0,22.54,299.95,0,1.1
ORD-127650,2025-05-31,Sunglasses UV400,Accessories,East,3,17.99,0.0,15.5,53.97,0,1.1
ORD-127652,2025-05-31,Yoga Mat Pro,Sports & Fitness,Central,3,22.49,0.1,9.74,67.47,0,1.1
ORD-127635,2025-05-31,Sunglasses UV400,Accessories,North,4,17.99,0.0,34.01,71.96,0,1.1
ORD-127655,2025-05-31,LED Desk Lamp,Electronics,Central,5,26.12,0.05,12.22,130.6,0,1.1
ORD-127640,2025-05-31,Leather Wallet Classic,Accessories,West,5,22.5,0.0,34.64,112.5,0,1.1
ORD-127647,2025-05-31,Ceramic Knife Set,Home & Kitchen,West,3,34.99,0.0,16.49,104.97,0,1.1
ORD-127653,2025-05-31,Wireless Earbuds Pro,Electronics,Central,4,39.99,0.0,37.87,159.96,0,1.1
ORD-127659,2025-05-31,LED Desk Lamp,Electronics,West,4,27.5,0.0,15.52,110.0,0,1.1
ORD-127654,2025-05-31,Ceramic Knife Set,Home & Kitchen,West,5,34.99,0.0,20.0,174.95,0,1.1
ORD-127638,2025-05-31,Phone Case Armor,Electronics,Central,4,12.99,0.0,14.73,51.96,0,1.1
ORD-127636,2025-05-31,Wireless Earbuds Pro,Electronics,West,3,35.99,0.1,26.77,107.97,0,1.1
ORD-127656,2025-05-31,Yoga Mat Pro,Sports & Fitness,East,4,22.49,0.1,14.66,89.96,0,1.1
ORD-127658,2025-05-31,Ceramic Knife Set,Home & Kitchen,South,3,34.99,0.0,28.9,104.97,0,1.1
ORD-127651,2025-05-31,Bluetooth Speaker XS,Electronics,North,4,36.0,0.2,33.02,144.0,0,1.1
ORD-127637,2025-05-31,Insulated Steel Bottle,Home & Kitchen,North,4,19.99,0.0,5.74,79.96,0,1.1
ORD-127643,2025-05-31,Phone Case Armor,Electronics,South,2,11.69,0.1,31.23,23.38,0,1.1
ORD-127639,2025-05-31,Insulated Steel Bottle,Home & Kitchen,East,2,19.99,0.0,15.54,39.98,0,1.1
ORD-127644,2025-05-31,LED Desk Lamp,Electronics,South,3,27.5,0.0,20.62,82.5,0,1.1
ORD-127641,2025-05-31,Running Shoes Flex,Sports & Fitness,East,2,,0.0,20.02,119.98,0,1.1
ORD-127648,2025-05-31,Aroma Diffuser Mini,Home & Kitchen,Central,1,29.99,0.0,26.6,29.99,0,1.1
ORD-127649,2025-05-31,Sunglasses UV400,Accessories,Central,4,17.99,0.0,27.11,71.96,0,1.1
ORD-127646,2025-05-31,Phone Case Armor,Electronics,North,5,12.99,0.0,27.83,64.95,0,1.1
ORD-127657,2025-05-31,Sunglasses UV400,Accessories,South,1,17.99,0.0,33.34,17.99,0,1.1
ORD-127673,2025-06-01,Running Shoes Flex,Sports & Fitness,Central,2,56.99,0.05,22.15,113.98,0,1.1
ORD-127671,2025-06-01,Leather Wallet Classic,Accessories,Central,5,22.5,0.0,25.27,112.5,0,1.1
ORD-127664,2025-06-01,Bluetooth Speaker XS,Electronics,east,1,45.0,0.0,12.79,45.0,0,1.1
ORD-127660,2025-06-01,Backpack Urban,Accessories,North,1,33.6,0.2,3.41,33.6,0,1.1
ORD-127661,2025-06-01,Phone Case Armor,Electronics,East,4,12.99,0.0,30.37,51.96,0,1.1
ORD-127670,2025-06-01,LED Desk Lamp,Electronics,East,5,23.38,0.15,28.72,116.9,0,1.1
ORD-127666,2025-06-01,Leather Wallet Classic,Accessories,South,3,22.5,0.0,31.01,67.5,0,1.1
ORD-127669,2025-06-01,Aroma Diffuser Mini,Home & Kitchen,South,1,29.99,0.0,1.9,29.99,0,1.1
ORD-127665,2025-06-01,Sunglasses UV400,Accessories,North,2,17.99,0.0,19.92,35.98,0,1.1
ORD-127667,2025-06-01,Backpack Urban,Accessories,North,1,42.0,0.0,25.67,42.0,0,1.1
ORD-127674,2025-06-01,Ceramic Knife Set,Home & Kitchen,North,1,33.24,0.05,2.77,33.24,0,1.1
ORD-127675,2025-06-01,Bluetooth Speaker XS,Electronics,South,1,40.5,0.1,18.87,40.5,0,1.1
ORD-127672,2025-06-01,Backpack Urban,Accessories,West,2,35.7,0.15,13.9,71.4,0,1.1
ORD-127662,2025-06-01,Yoga Mat Pro,Sports & Fitness,East,2,24.99,0.0,34.5,49.98,0,1.1
ORD-127663,2025-06-01,Wireless Earbuds Pro,Electronics,East,3,39.99,0.0,12.17,119.97,0,1.1
ORD-127676,2025-06-01,Leather Wallet Classic,Accessories,West,1,22.5,0.0,2.5,22.5,0,1.1
ORD-127677,2025-06-01,Aroma Diffuser Mini,Home & Kitchen,Central,4,26.99,0.1,28.15,107.96,0,1.1
ORD-127668,2025-06-01,Phone Case Armor,Electronics,East,4,12.99,0.0,38.68,51.96,0,1.1
ORD-127689,2025-06-02,Ceramic Knife Set,Home & Kitchen,Central,4,34.99,0.0,31.9,139.96,0,1.1
ORD-127685,2025-06-02,Sunglasses UV400,Accessories,South,4,17.99,0.0,38.3,71.96,0,1.1
ORD-127686,2025-06-02,Backpack Urban,Accessories,South,3,42.0,0.0,33.35,126.0,0,1.1
ORD-127682,2025-06-02,Aroma Diffuser Mini,Home & Kitchen,Central,3,26.99,0.1,6.33,80.97,0,1.1
ORD-127684,2025-06-02,Leather Wallet Classic,Accessories,South,2,22.5,0.0,0.67,45.0,0,1.1
ORD-127688,2025-06-02,Leather Wallet Classic,Accessories,East,2,22.5,0.0,8.5,45.0,0,1.1
ORD-127692,2025-06-02,Aroma Diffuser Mini,Home & Kitchen,North,1,29.99,0.0,13.97,29.99,0,1.1
ORD-127691,2025-06-02,Leather Wallet Classic,Accessories,North,1,22.5,0.0,4.64,22.5,0,1.1
ORD-127680,2025-06-02,Bluetooth Speaker XS,Electronics,North,2,45.0,0.0,5.21,90.0,0,1.1
ORD-127678,2025-06-02,Wireless Earbuds Pro,Electronics,South,3,39.99,0.0,16.85,119.97,0,1.1
ORD-127687,2025-06-02,Phone Case Armor,Electronics,East,4,12.99,0.0,27.63,51.96,0,1.1
ORD-127681,2025-06-02,Bluetooth Speaker XS,Electronics,Central,5,40.5,0.1,10.68,202.5,0,1.1
ORD-127690,2025-06-02,Yoga Mat Pro,Sports & Fitness,West,4,22.49,0.1,36.36,89.96,0,1.1
ORD-127683,2025-06-02,Sunglasses UV400,Accessories,West,4,17.99,0.0,0.37,71.96,0,1.1
ORD-127679,2025-06-02,Insulated Steel Bottle,Home & Kitchen,South,1,19.99,0.0,20.17,19.99,0,1.1
ORD-127702,2025-06-03,Running Shoes Flex,Sports & Fitness,South,5,59.99,0.0,35.16,299.95,0,1.1
ORD-127699,2025-06-03,Yoga Mat Pro,Sports & Fitness,East,2,22.49,0.1,4.28,44.98,0,1.1
ORD-127705,2025-06-03,Phone Case Armor,Electronics,West,3,11.04,0.15,3.43,33.12,0,1.1
ORD-127696,2025-06-03,Phone Case Armor,Electronics,North,5,12.99,0.0,12.64,64.95,0,1.1
ORD-127706,2025-06-03,Running Shoes Flex,Sports & Fitness,North,1,53.99,0.1,13.92,53.99,0,1.1
ORD-127704,2025-06-03,Wireless Earbuds Pro,Electronics,South,4,39.99,0.0,4.19,159.96,0,1.1
ORD-127697,2025-06-03,Running Shoes Flex,Sports & Fitness,East,3,59.99,0.0,0.62,179.97,0,1.1
ORD-127703,2025-06-03,Insulated Steel Bottle,Home & Kitchen,West,4,19.99,0.0,1.83,79.96,0,1.1
ORD-127698,2025-06-03,LED Desk Lamp,Electronics,West,5,24.75,0.1,19.0,123.75,0,1.1
ORD-127707,2025-06-03,Wireless Earbuds Pro,Electronics,West,3,39.99,0.0,1.04,119.97,0,1.1
ORD-127695,2025-06-03,Running Shoes Flex,Sports & Fitness,South,1,53.99,0.1,18.2,53.99,0,1.1
ORD-127694,2025-06-03,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,20.48,59.98,0,1.1
ORD-127701,2025-06-03,Yoga Mat Pro,Sports & Fitness,Central,1,24.99,0.0,35.22,24.99,0,1.1
ORD-127693,2025-06-03,Aroma Diffuser Mini,Home & Kitchen,East,4,29.99,0.0,33.88,119.96,0,1.1
ORD-127700,2025-06-03,Aroma Diffuser Mini,Home & Kitchen,West,2,29.99,0.0,35.45,59.98,0,1.1
ORD-127713,2025-06-04,Ceramic Knife Set,Home & Kitchen,South,4,34.99,0.0,32.53,139.96,0,1.1
ORD-127711,2025-06-04,Sunglasses UV400,Accessories,East,2,17.99,0.0,17.62,35.98,0,1.1
ORD-127722,2025-06-04,Wireless Earbuds Pro,Electronics,West,3,39.99,0.0,14.35,119.97,0,1.1
ORD-127716,2025-06-04,Wireless Earbuds Pro,Electronics,South,4,39.99,0.0,18.72,159.96,0,1.1
ORD-127710,2025-06-04,Running Shoes Flex,Sports & Fitness,East,4,56.99,0.05,7.13,227.96,0,1.1
ORD-127708,2025-06-04,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,0.51,59.98,0,1.1
ORD-127712,2025-06-04,Backpack Urban,Accessories,Central,1,42.0,0.0,4.36,42.0,0,1.1
ORD-127709,2025-06-04,LED Desk Lamp,Electronics,East,3,27.5,0.0,36.86,82.5,0,1.1
ORD-127718,2025-06-04,Backpack Urban,Accessories,South,1,42.0,0.0,29.77,42.0,0,1.1
ORD-127721,2025-06-04,Phone Case Armor,Electronics,North,1,12.99,0.0,19.03,12.99,0,1.1
ORD-127719,2025-06-04,LED Desk Lamp,Electronics,Central,5,27.5,0.0,28.76,137.5,0,1.1
ORD-127723,2025-06-04,Phone Case Armor,Electronics,East,5,12.99,0.0,9.15,64.95,0,1.1
ORD-127715,2025-06-04,Wireless Earbuds Pro,Electronics,East,1,39.99,0.0,13.73,39.99,0,1.1
ORD-127720,2025-06-04,Ceramic Knife Set,Home & Kitchen,Central,2,34.99,0.0,22.6,69.98,0,1.1
ORD-127717,2025-06-04,Sunglasses UV400,Accessories,South,2,17.99,0.0,30.23,35.98,0,1.1
ORD-127714,2025-06-04,Aroma Diffuser Mini,Home & Kitchen,Central,2,29.99,0.0,38.74,59.98,0,1.1
ORD-127726,2025-06-05,Leather Wallet Classic,Accessories,East,4,22.5,0.0,9.51,90.0,0,1.1
ORD-127724,2025-06-05,Bluetooth Speaker XS,Electronics,East,2,36.0,0.2,22.93,72.0,0,1.1
ORD-127734,2025-06-05,Ceramic Knife Set,Home & Kitchen,South,1,34.99,0.0,12.22,34.99,0,1.1
ORD-127731,2025-06-05,Running Shoes Flex,Sports & Fitness,East,5,59.99,0.0,27.89,299.95,0,1.1
ORD-127725,2025-06-05,LED Desk Lamp,Electronics,Central,3,27.5,0.0,29.86,82.5,0,1.1
ORD-127727,2025-06-05,Running Shoes Flex,Sports & Fitness,West,3,59.99,0.0,26.62,179.97,0,1.1
ORD-127730,2025-06-05,Running Shoes Flex,Sports & Fitness,West,5,59.99,0.0,5.5,299.95,0,1.1
ORD-127732,2025-06-05,Running Shoes Flex,Sports & Fitness,West,1,59.99,0.0,38.54,59.99,0,1.1
ORD-127729,2025-06-05,Backpack Urban,Accessories,South,3,42.0,0.0,2.17,126.0,0,1.1
ORD-127728,2025-06-05,LED Desk Lamp,Electronics,East,1,27.5,0.0,39.14,27.5,0,1.1
ORD-127733,2025-06-05,Wireless Earbuds Pro,Electronics,Central,4,39.99,0.0,28.91,159.96,0,1.1
ORD-127742,2025-06-06,Sunglasses UV400,Accessories,West,5,17.99,0.0,6.07,89.95,0,1.1
ORD-127745,2025-06-06,Insulated Steel Bottle,Home & Kitchen,Central,1,19.99,0.0,31.21,19.99,0,1.1
ORD-127741,2025-06-06,Insulated Steel Bottle,Home & Kitchen,East,5,15.99,0.2,4.9,79.95,0,1.1
ORD-127748,2025-06-06,Backpack Urban,Accessories,North,2,39.9,0.05,12.52,79.8,0,1.1
ORD-127750,2025-06-06,Sunglasses UV400,Accessories,West,2,17.09,0.05,20.82,34.18,0,1.1
ORD-127738,2025-06-06,Sunglasses UV400,Accessories,North,4,17.99,0.0,18.22,71.96,0,1.1
ORD-127737,2025-06-06,Ceramic Knife Set,Home & Kitchen,West,2,33.24,0.05,0.08,66.48,0,1.1
ORD-127746,2025-06-06,Sunglasses UV400,Accessories,West,1,14.39,0.2,23.81,14.39,0,1.1
ORD-127739,2025-06-06,Running Shoes Flex,Sports & Fitness,Central,1,53.99,0.1,24.5,53.99,0,1.1
ORD-127751,2025-06-06,Aroma Diffuser Mini,Home & Kitchen,East,1,29.99,0.0,20.02,29.99,0,1.1
ORD-127740,2025-06-06,Phone Case Armor,Electronics,North,4,12.99,0.0,27.94,51.96,0,1.1
ORD-127735,2025-06-06,Insulated Steel Bottle,Home & Kitchen,North,2,19.99,0.0,38.13,39.98,0,1.1
ORD-127743,2025-06-06,Backpack Urban,Accessories,South,2,42.0,0.0,18.36,84.0,0,1.1
ORD-127749,2025-06-06,Leather Wallet Classic,Accessories,East,2,20.25,0.1,9.27,40.5,0,1.1
ORD-127752,2025-06-06,Yoga Mat Pro,Sports & Fitness,North,3,24.99,0.0,0.19,74.97,0,1.1
ORD-127736,2025-06-06,Leather Wallet Classic,Accessories,East,3,22.5,0.0,3.27,67.5,0,1.1
ORD-127747,2025-06-06,LED Desk Lamp,Electronics,Central,3,27.5,0.0,21.27,82.5,0,1.1
ORD-127744,2025-06-06,Insulated Steel Bottle,Home & Kitchen,East,3,19.99,0.0,19.48,59.97,0,1.1
ORD-127762,2025-06-07,Insulated Steel Bottle,Home & Kitchen,West,4,17.99,0.1,1.77,71.96,0,1.1
ORD-127763,2025-06-07,Yoga Mat Pro,Sports & Fitness,Central,2,22.49,0.1,6.63,44.98,0,1.1
ORD-127759,2025-06-07,Yoga Mat Pro,Sports & Fitness,North,2,22.49,0.1,17.53,44.98,0,1.1
ORD-127766,2025-06-07,LED Desk Lamp,Electronics,South,3,27.5,0.0,21.21,82.5,0,1.1
ORD-127758,2025-06-07,Ceramic Knife Set,Home & Kitchen,North,2,34.99,0.0,10.97,69.98,0,1.1
ORD-127764,2025-06-07,Phone Case Armor,Electronics,East,1,11.69,0.1,5.31,11.69,0,1.1
ORD-127768,2025-06-07,Running Shoes Flex,Sports & Fitness,North,5,59.99,0.0,13.33,299.95,0,1.1
ORD-127765,2025-06-07,LED Desk Lamp,Electronics,East,2,24.75,0.1,38.54,49.5,0,1.1
ORD-127767,2025-06-07,Yoga Mat Pro,Sports & Fitness,North,3,24.99,0.0,6.43,74.97,0,1.1
ORD-127756,2025-06-07,LED Desk Lamp,Electronics,East,5,27.5,0.0,39.86,137.5,0,1.1
ORD-127757,2025-06-07,Phone Case Armor,Electronics,North,2,12.99,0.0,21.58,25.98,0,1.1
ORD-127753,2025-06-07,Ceramic Knife Set,Home & Kitchen,West,5,31.49,0.1,35.6,157.45,0,1.1
ORD-127761,2025-06-07,Bluetooth Speaker XS,Electronics,North,3,45.0,0.0,30.95,135.0,0,1.1
ORD-127754,2025-06-07,Insulated Steel Bottle,Home & Kitchen,North,4,19.99,0.0,24.38,79.96,0,1.1
ORD-127760,2025-06-07,Aroma Diffuser Mini,Home & Kitchen,South,2,29.99,0.0,38.31,59.98,0,1.1
ORD-127755,2025-06-07,Backpack Urban,Accessories,South,3,37.8,0.1,34.93,113.4,0,1.1
ORD-127772,2025-06-08,Aroma Diffuser Mini,Home & Kitchen,North,4,29.99,0.0,18.72,119.96,0,1.1
ORD-127771,2025-06-08,Running Shoes Flex,Sports & Fitness,East,4,59.99,0.0,39.25,239.96,0,1.1
ORD-127773,2025-06-08,Backpack Urban,Accessories,West,5,42.0,0.0,8.74,210.0,0,1.1
ORD-127782,2025-06-08,LED Desk Lamp,Electronics,East,5,27.5,0.0,30.95,137.5,0,1.1
ORD-127775,2025-06-08,Ceramic Knife Set,Home & Kitchen,Central,5,34.99,0.0,26.9,174.95,0,1.1
ORD-127780,2025-06-08,Running Shoes Flex,Sports & Fitness,West,5,59.99,0.0,33.51,299.95,0,1.1
ORD-127776,2025-06-08,Sunglasses UV400,Accessories,West,3,17.99,0.0,32.15,53.97,0,1.1
ORD-127769,2025-06-08,Aroma Diffuser Mini,Home & Kitchen,South,5,29.99,0.0,20.37,149.95,0,1.1
ORD-127778,2025-06-08,Aroma Diffuser Mini,Home & Kitchen,East,5,25.49,0.15,4.32,127.45,0,1.1
ORD-127774,2025-06-08,Backpack Urban,Accessories,Central,4,42.0,0.0,28.64,168.0,0,1.1
ORD-127770,2025-06-08,LED Desk Lamp,Electronics,Central,1,27.5,0.0,19.59,27.5,0,1.1
ORD-127779,2025-06-08,Leather Wallet Classic,Accessories,East,3,22.5,0.0,2.88,67.5,0,1.1
ORD-127777,2025-06-08,Backpack Urban,Accessories,West,5,42.0,0.0,34.85,210.0,0,1.1
ORD-127781,2025-06-08,Running Shoes Flex,Sports & Fitness,South,1,59.99,0.0,30.98,59.99,0,1.1
ORD-127789,2025-06-09,Aroma Diffuser Mini,Home & Kitchen,West,5,29.99,0.0,2.97,149.95,0,1.1
ORD-127785,2025-06-09,Insulated Steel Bottle,Home & Kitchen,Central,4,19.99,0.0,36.4,79.96,0,1.1
