date,product,units,price,discount,marketing_spend,region,returned
2024-12-10,Smart Fitness Watch,12.0,149.01,0.05,386.76,Europe,0
2024-12-11,Wireless Earbuds Pro,11.0,198.03,0.1,402.77,Asia Pacific,0
2024-12-12,Bluetooth Speaker XS,5.0,77.8,0.0,196.07,Europe,0
2024-12-14,Ceramic Knife Set,18.0,89.91,0.0,374.52,Europe,0
2024-12-16,Aroma Diffuser Mini,19.0,49.79,0.0,346.0,Latin America,0
2024-12-16,Wireless Earbuds Pro,23.0,199.09,0.2,481.6,Latin America,0
2024-12-18,Bluetooth Speaker XS,23.0,80.39,0.15,468.99,North America,0
2024-12-20,Smart Fitness Watch,6.0,146.06,0.1,405.22,Asia Pacific,0
2024-12-24,Aroma Diffuser Mini,22.0,48.15,0.0,375.53,Latin America,0
2024-12-29,Smart Fitness Watch,18.0,147.27,0.0,173.32,North America,0
2024-12-29,Smart Fitness Watch,6.0,152.38,0.0,430.68,Asia Pacific,0
2024-12-31,Insulated Steel Bottle,4.0,30.07,0.0,242.38,North America,0
2024-12-31,Insulated Steel Bottle,12.0,28.88,0.05,172.51,Latin America,0
2025-01-03,Aroma Diffuser Mini,19.0,50.18,0.2,222.87,North America,0
2025-01-04,Wireless Earbuds Pro,2.0,200.67,0.15,426.17,Asia Pacific,0
2025-01-06,Insulated Steel Bottle,17.0,,0.05,116.88,Asia Pacific,0
2025-01-09,Ceramic Knife Set,11.0,90.38,0.0,255.27,North America,0
2025-01-10,Smart Fitness Watch,11.0,148.61,0.0,271.56,Asia Pacific,0
2025-01-11,Mechanical Keyboard RGB,21.0,128.25,0.0,66.48,North America,0
2025-01-12,Ergonomic Desk Chair,16.0,247.56,0.1,138.09,Asia Pacific,0
2025-01-13,Aroma Diffuser Mini,2.0,49.75,0.1,422.03,North America,0
2025-01-18,Aroma Diffuser Mini,2.0,48.76,0.0,423.85,North America,0
2025-01-19,Insulated Steel Bottle,23.0,28.37,0.0,181.59,North America,0
2025-01-21,Wireless Earbuds Pro,8.0,198.29,0.0,443.7,Europe,0
2025-01-22,Smart Fitness Watch,13.0,151.18,0.0,397.3,Asia Pacific,0
2025-01-24,Ceramic Knife Set,10.0,90.43,0.0,238.06,Latin America,0
2025-01-24,Wireless Earbuds Pro,8.0,201.75,0.0,386.78,North America,0
2025-01-25,Bluetooth Speaker XS,4.0,79.79,0.0,482.6,Europe,0
2025-01-26,Bluetooth Speaker XS,15.0,79.09,0.15,256.54,Latin America,0
2025-01-29,Mechanical Keyboard RGB,1.0,128.96,0.05,157.29,North America,0
2025-02-01,Insulated Steel Bottle,11.0,27.47,0.0,473.82,Latin America,0
2025-02-01,Insulated Steel Bottle,7.0,27.11,0.0,321.68,Europe,0
2025-02-02,Insulated Steel Bottle,17.0,29.76,0.0,97.37,Latin America,0
2025-02-04,Mechanical Keyboard RGB,20.0,127.6,0.0,307.71,North America,0
2025-02-04,Bluetooth Speaker XS,24.0,79.32,0.0,275.26,Latin America,1
2025-02-05,Wireless Earbuds Pro,18.0,200.67,0.05,435.02,Latin America,0
2025-02-05,Mechanical Keyboard RGB,22.0,128.0,0.05,288.81,North America,0
2025-02-09,Mechanical Keyboard RGB,22.0,132.02,0.1,164.85,Europe,0
2025-02-09,Wireless Earbuds Pro,12.0,197.51,0.0,354.04,Europe,0
2025-02-09,Insulated Steel Bottle,9.0,30.49,0.1,294.16,Latin America,0
2025-02-09,Ceramic Knife Set,5.0,89.64,0.0,154.87,Asia Pacific,0
2025-02-13,Wireless Earbuds Pro,10.0,200.79,0.0,308.13,Latin America,0
2025-02-17,Bluetooth Speaker XS,4.0,77.33,0.05,419.69,Asia Pacific,0
2025-02-24,Aroma Diffuser Mini,5.0,52.46,0.05,62.86,Latin America,0
2025-02-25,Smart Fitness Watch,10.0,148.73,0.15,333.88,Europe,0
2025-02-28,Aroma Diffuser Mini,11.0,50.01,0.1,207.31,Latin America,0
2025-03-01,Ergonomic Desk Chair,21.0,251.17,0.15,181.7,Latin America,0
2025-03-01,Ergonomic Desk Chair,24.0,248.09,0.15,,Asia Pacific,0
2025-03-02,Mechanical Keyboard RGB,10.0,130.24,0.05,203.91,Europe,0
2025-03-03,Smart Fitness Watch,8.0,147.84,0.05,424.51,Asia Pacific,0
2025-03-04,Aroma Diffuser Mini,2.0,51.1,0.05,173.66,Latin America,0
2025-03-04,Ceramic Knife Set,23.0,87.86,0.2,379.92,North America,0
2025-03-05,Insulated Steel Bottle,8.0,29.06,0.1,92.33,Latin America,0
2025-03-06,Bluetooth Speaker XS,16.0,79.46,0.0,478.13,Latin America,0
2025-03-07,Ergonomic Desk Chair,,250.18,0.1,330.04,Asia Pacific,0
2025-03-08,Ceramic Knife Set,5.0,91.95,0.0,368.02,North America,0
2025-03-09,Bluetooth Speaker XS,,78.32,0.0,184.12,North America,1
2025-03-10,Bluetooth Speaker XS,12.0,80.71,0.0,235.44,Asia Pacific,1
2025-03-10,Insulated Steel Bottle,13.0,31.96,0.05,150.7,Europe,0
2025-03-11,Smart Fitness Watch,13.0,149.25,0.15,469.64,North America,0
2025-03-12,Mechanical Keyboard RGB,10.0,128.17,0.0,269.65,North America,0
2025-03-12,Aroma Diffuser Mini,4.0,46.4,0.0,333.7,Asia Pacific,0
2025-03-15,Insulated Steel Bottle,9.0,31.82,0.0,380.42,Europe,0
2025-03-16,Ceramic Knife Set,22.0,88.63,0.05,217.0,Europe,0
2025-03-21,Mechanical Keyboard RGB,24.0,127.5,0.0,374.05,Latin America,0
2025-03-22,Ceramic Knife Set,23.0,86.96,0.0,354.2,Latin America,0
2025-03-23,Mechanical Keyboard RGB,2.0,127.5,0.0,367.55,Asia Pacific,0
2025-03-25,Smart Fitness Watch,19.0,150.38,0.0,270.15,Europe,0
2025-03-28,Ergonomic Desk Chair,1.0,250.59,0.0,222.32,Asia Pacific,0
2025-03-29,Ceramic Knife Set,7.0,89.98,0.1,149.94,Latin America,0
2025-03-29,Insulated Steel Bottle,17.0,29.2,0.0,421.08,Asia Pacific,0
2025-03-30,Mechanical Keyboard RGB,3.0,127.13,0.05,323.76,Asia Pacific,0
2025-04-05,Mechanical Keyboard RGB,20.0,127.91,0.0,249.96,North America,1
2025-04-05,Bluetooth Speaker XS,20.0,77.34,0.0,474.8,North America,0
2025-04-09,Bluetooth Speaker XS,21.0,79.86,0.0,71.53,North America,0
2025-04-10,Wireless Earbuds Pro,3.0,197.41,0.1,432.58,Latin America,0
2025-04-10,Ceramic Knife Set,3.0,87.93,0.15,498.91,Asia Pacific,0
2025-04-11,Bluetooth Speaker XS,17.0,78.72,0.15,449.12,North America,0
2025-04-12,Wireless Earbuds Pro,7.0,196.5,0.05,414.7,North America,0
2025-04-17,Ergonomic Desk Chair,14.0,249.07,0.0,218.44,North America,0
2025-04-18,Ergonomic Desk Chair,17.0,248.84,0.1,154.09,Latin America,0
2025-04-20,Bluetooth Speaker XS,18.0,80.78,0.05,380.68,Latin America,0
2025-04-20,Ceramic Knife Set,13.0,87.77,0.0,187.06,Asia Pacific,0
2025-04-21,Mechanical Keyboard RGB,20.0,127.05,0.1,129.22,Asia Pacific,0
2025-04-21,Aroma Diffuser Mini,20.0,48.44,0.0,403.94,Asia Pacific,0
2025-04-23,Smart Fitness Watch,21.0,147.35,0.0,190.64,North America,0
2025-04-24,Ceramic Knife Set,18.0,89.06,0.0,461.5,Europe,0
2025-04-24,Smart Fitness Watch,,146.21,0.0,428.28,Latin America,0
2025-04-26,Insulated Steel Bottle,1.0,28.09,0.05,431.44,North America,0
2025-04-29,Ergonomic Desk Chair,18.0,247.61,0.0,397.21,North America,0
2025-05-01,Bluetooth Speaker XS,1.0,79.85,0.0,446.4,Asia Pacific,0
2025-05-05,Bluetooth Speaker XS,13.0,77.78,0.0,412.59,Asia Pacific,0
2025-05-09,Smart Fitness Watch,20.0,146.4,0.05,321.13,North America,0
2025-05-11,Mechanical Keyboard RGB,20.0,128.7,0.1,183.12,Latin America,0
2025-05-14,Smart Fitness Watch,,149.48,0.0,449.69,Latin America,0
2025-05-15,Insulated Steel Bottle,10.0,28.59,0.0,428.27,North America,0
2025-05-16,Mechanical Keyboard RGB,11.0,128.08,0.0,262.8,Europe,1
2025-05-17,Insulated Steel Bottle,9.0,27.99,0.15,67.59,Europe,0
2025-05-19,Aroma Diffuser Mini,9.0,49.17,0.0,337.34,Latin America,0
2025-05-23,Ergonomic Desk Chair,5.0,247.67,0.0,72.77,Asia Pacific,0
2025-05-23,Bluetooth Speaker XS,1.0,78.51,0.0,466.83,Europe,0
2025-05-24,Bluetooth Speaker XS,17.0,80.13,0.1,482.73,Europe,0
2025-05-25,Aroma Diffuser Mini,22.0,47.05,0.05,135.27,Asia Pacific,0
2025-05-27,Wireless Earbuds Pro,2.0,198.93,0.0,354.38,Europe,0
2025-05-27,Ergonomic Desk Chair,24.0,246.32,0.0,,North America,0
2025-06-06,Mechanical Keyboard RGB,13.0,129.34,0.0,378.28,Europe,0
2025-06-08,Aroma Diffuser Mini,9.0,47.53,0.1,206.28,Asia Pacific,0
2025-06-11,Mechanical Keyboard RGB,4.0,130.53,0.15,356.47,North America,0
2025-06-11,Smart Fitness Watch,5.0,146.78,0.05,217.79,Europe,0
2025-06-14,Ceramic Knife Set,11.0,89.66,0.1,115.51,Latin America,0
2025-06-14,Bluetooth Speaker XS,24.0,80.83,0.0,232.75,North America,0
2025-06-14,Mechanical Keyboard RGB,19.0,127.45,0.05,100.7,North America,0
2025-06-18,Insulated Steel Bottle,21.0,27.71,0.05,309.6,Latin America,0
2025-06-19,Mechanical Keyboard RGB,3.0,127.58,0.0,68.43,Latin America,0
2025-06-19,Ceramic Knife Set,12.0,88.27,0.15,287.29,Europe,0
2025-06-20,Ergonomic Desk Chair,,249.78,0.0,448.87,Europe,1
2025-06-20,Bluetooth Speaker XS,19.0,78.15,0.0,427.04,Asia Pacific,0
2025-06-20,Smart Fitness Watch,13.0,147.32,0.05,447.25,Asia Pacific,0
2025-06-22,Aroma Diffuser Mini,7.0,45.97,0.05,464.92,North America,0
2025-06-23,Smart Fitness Watch,15.0,151.4,0.05,97.04,Latin America,0
2025-06-24,Ceramic Knife Set,23.0,91.52,0.0,107.94,Latin America,0
2025-06-24,Bluetooth Speaker XS,7.0,79.84,0.1,300.65,Asia Pacific,0
2025-06-25,Mechanical Keyboard RGB,8.0,127.78,0.05,452.29,North America,0
2025-06-25,Ergonomic Desk Chair,5.0,250.12,0.0,488.46,North America,0
2025-06-25,Wireless Earbuds Pro,21.0,200.42,0.2,70.82,Asia Pacific,1
2025-06-25,Ergonomic Desk Chair,14.0,248.62,0.1,,Asia Pacific,0
2025-06-25,Wireless Earbuds Pro,4.0,199.06,0.0,145.8,Asia Pacific,0
2025-06-27,Insulated Steel Bottle,23.0,30.85,0.1,390.18,Europe,0
2025-06-28,Ergonomic Desk Chair,10.0,246.54,0.0,338.09,North America,1
2025-06-28,Bluetooth Speaker XS,20.0,80.5,0.0,103.95,North America,0
2025-06-29,Wireless Earbuds Pro,15.0,198.54,0.0,267.58,North America,0
2025-07-02,Aroma Diffuser Mini,18.0,47.33,0.2,358.45,Asia Pacific,0
2025-07-04,Bluetooth Speaker XS,20.0,77.45,0.0,400.55,Asia Pacific,0
2025-07-05,Aroma Diffuser Mini,13.0,47.7,0.05,59.02,Asia Pacific,0
2025-07-05,Ergonomic Desk Chair,8.0,247.18,0.0,450.71,Asia Pacific,0
2025-07-05,Aroma Diffuser Mini,9.0,51.66,0.1,306.18,Latin America,0
2025-07-07,Wireless Earbuds Pro,16.0,199.74,0.05,415.36,Asia Pacific,0
2025-07-08,Bluetooth Speaker XS,19.0,80.6,0.05,413.57,Europe,0
2025-07-13,Mechanical Keyboard RGB,16.0,129.84,0.0,135.43,Latin America,1
2025-07-17,Ceramic Knife Set,7.0,89.09,0.1,99.58,Latin America,0
2025-07-20,Wireless Earbuds Pro,14.0,199.11,0.2,374.58,Asia Pacific,0
2025-07-22,Wireless Earbuds Pro,14.0,198.4,0.05,120.39,North America,0
2025-07-22,Mechanical Keyboard RGB,4.0,128.53,0.0,432.47,Asia Pacific,0
2025-07-23,Bluetooth Speaker XS,15.0,76.89,0.15,376.79,North America,0
2025-07-23,Bluetooth Speaker XS,3.0,80.62,0.0,428.82,Asia Pacific,0
2025-07-27,Smart Fitness Watch,5.0,146.28,0.1,184.56,Asia Pacific,0
2025-07-27,Ergonomic Desk Chair,1.0,247.41,0.15,192.47,North America,0
2025-07-28,Aroma Diffuser Mini,3.0,52.02,0.0,352.05,North America,0
2025-08-01,Ergonomic Desk Chair,15.0,249.2,0.0,64.15,North America,0
2025-08-04,Mechanical Keyboard RGB,24.0,129.27,0.0,376.92,North America,0
2025-08-06,Ergonomic Desk Chair,8.0,249.96,0.05,426.1,Europe,0
2025-08-07,Mechanical Keyboard RGB,4.0,126.69,0.05,236.82,North America,0
2025-08-08,Bluetooth Speaker XS,2.0,76.91,0.0,394.2,Asia Pacific,0
2025-08-08,Aroma Diffuser Mini,24.0,48.33,0.0,128.57,Asia Pacific,0
2025-08-10,Ergonomic Desk Chair,24.0,247.64,0.0,195.02,Europe,0
2025-08-10,Wireless Earbuds Pro,10.0,198.89,0.0,488.44,North America,0
2025-08-10,Insulated Steel Bottle,4.0,29.73,0.0,493.85,Asia Pacific,0
2025-08-10,Smart Fitness Watch,3.0,151.08,0.15,280.67,Europe,0
2025-08-11,Ceramic Knife Set,2.0,90.22,0.0,,Asia Pacific,0
2025-08-11,Wireless Earbuds Pro,17.0,,0.15,285.23,Europe,0
2025-08-13,Bluetooth Speaker XS,23.0,78.44,0.05,181.21,Europe,0
2025-08-14,Ceramic Knife Set,21.0,88.03,0.0,170.1,Latin America,0
2025-08-15,Insulated Steel Bottle,24.0,27.48,0.1,468.28,Latin America,0
2025-08-15,Insulated Steel Bottle,20.0,27.13,0.05,127.6,North America,0
2025-08-18,Aroma Diffuser Mini,23.0,51.5,0.0,310.83,Latin America,1
2025-08-20,Ceramic Knife Set,13.0,89.02,0.0,299.99,Europe,0
2025-08-21,Aroma Diffuser Mini,5.0,48.66,0.0,382.83,Asia Pacific,0
2025-08-21,Wireless Earbuds Pro,21.0,199.73,0.0,274.66,Asia Pacific,0
2025-08-23,Mechanical Keyboard RGB,9.0,129.8,0.0,172.53,North America,0
2025-08-23,Mechanical Keyboard RGB,22.0,130.68,0.0,126.23,Latin America,0
2025-08-24,Mechanical Keyboard RGB,6.0,127.88,0.0,329.37,North America,0
2025-08-26,Ceramic Knife Set,5.0,89.6,0.0,373.55,Europe,0
2025-08-27,Mechanical Keyboard RGB,10.0,127.63,0.0,306.28,Latin America,0
2025-08-28,Wireless Earbuds Pro,8.0,198.71,0.0,382.26,North America,0
2025-08-29,Aroma Diffuser Mini,7.0,49.09,0.0,113.68,Asia Pacific,0
2025-08-29,Ceramic Knife Set,7.0,89.23,0.2,447.11,Asia Pacific,0
2025-09-01,Aroma Diffuser Mini,6.0,49.17,0.0,312.08,North America,0
2025-09-01,Ceramic Knife Set,21.0,90.2,0.05,107.08,North America,0
2025-09-02,Aroma Diffuser Mini,20.0,48.1,0.0,257.87,North America,0
2025-09-04,Insulated Steel Bottle,3.0,29.27,0.15,430.16,Europe,0
2025-09-05,Aroma Diffuser Mini,19.0,47.86,0.0,453.9,Europe,0
2025-09-06,Mechanical Keyboard RGB,22.0,133.38,0.2,169.09,Asia Pacific,0
2025-09-06,Insulated Steel Bottle,15.0,27.63,0.05,370.07,Europe,0
2025-09-07,Aroma Diffuser Mini,4.0,47.95,0.0,94.99,Europe,0
2025-09-08,Ceramic Knife Set,12.0,90.32,0.15,65.1,Latin America,0
2025-09-09,Ceramic Knife Set,6.0,88.36,0.05,302.18,Europe,0
2025-09-10,Smart Fitness Watch,19.0,150.32,0.0,362.67,Latin America,0
2025-09-12,Ceramic Knife Set,4.0,89.23,0.1,408.1,Europe,0
2025-09-12,Bluetooth Speaker XS,15.0,78.4,0.15,203.1,Asia Pacific,0
2025-09-13,Wireless Earbuds Pro,9.0,197.87,0.0,52.94,North America,0
2025-09-16,Ceramic Knife Set,5.0,87.82,0.0,265.78,Asia Pacific,0
2025-09-19,Insulated Steel Bottle,13.0,28.41,0.1,57.13,Europe,0
2025-09-21,Smart Fitness Watch,23.0,148.74,0.05,91.39,North America,1
2025-09-30,Ceramic Knife Set,18.0,87.75,0.15,197.01,North America,0
2025-09-30,Bluetooth Speaker XS,5.0,78.84,0.05,246.73,North America,0
2025-10-01,Mechanical Keyboard RGB,16.0,127.36,0.0,175.76,Latin America,0
2025-10-04,Insulated Steel Bottle,19.0,30.13,0.15,311.84,Asia Pacific,0
2025-10-15,Bluetooth Speaker XS,14.0,80.42,0.0,74.91,Latin America,0
2025-10-17,Mechanical Keyboard RGB,16.0,127.94,0.0,115.06,North America,0
2025-10-18,Ergonomic Desk Chair,15.0,247.86,0.05,362.87,Asia Pacific,0
2025-10-20,Ergonomic Desk Chair,22.0,249.27,0.05,113.96,Asia Pacific,0
2025-10-22,Insulated Steel Bottle,4.0,30.9,0.0,337.9,Europe,0
2025-10-24,Aroma Diffuser Mini,7.0,51.23,0.1,74.61,Latin America,0
2025-10-24,Wireless Earbuds Pro,16.0,196.9,0.0,233.32,Latin America,0
2025-10-24,Smart Fitness Watch,24.0,150.51,0.0,129.83,Europe,0
2025-10-25,Wireless Earbuds Pro,22.0,198.91,0.1,99.34,Latin America,0
2025-10-26,Bluetooth Speaker XS,21.0,78.94,0.0,305.16,North America,0
2025-10-26,Mechanical Keyboard RGB,22.0,129.76,0.0,467.75,North America,0
2025-10-28,Wireless Earbuds Pro,21.0,198.28,0.0,74.65,Latin America,0
2025-10-29,Mechanical Keyboard RGB,8.0,130.65,0.2,239.7,Europe,0
2025-10-30,Mechanical Keyboard RGB,17.0,131.14,0.0,368.39,Asia Pacific,0
2025-11-04,Bluetooth Speaker XS,16.0,81.19,0.0,258.21,Latin America,0
2025-11-04,Bluetooth Speaker XS,23.0,76.23,0.05,412.92,Asia Pacific,0
2025-11-04,Bluetooth Speaker XS,10.0,78.66,0.0,130.84,Europe,0
2025-11-07,Wireless Earbuds Pro,10.0,196.1,0.0,481.82,Asia Pacific,0
2025-11-08,Ergonomic Desk Chair,2.0,247.85,0.05,223.32,Europe,0
2025-11-08,Bluetooth Speaker XS,9.0,75.4,0.0,203.71,Europe,0
2025-11-08,Smart Fitness Watch,17.0,149.68,0.2,443.57,North America,0
2025-11-09,Wireless Earbuds Pro,11.0,199.33,0.0,303.74,North America,0
2025-11-10,Bluetooth Speaker XS,10.0,78.35,0.0,282.4,Europe,0
2025-11-12,Ceramic Knife Set,22.0,87.81,0.0,377.14,Latin America,0
2025-11-17,Mechanical Keyboard RGB,17.0,129.47,0.0,310.93,North America,0
2025-11-17,Smart Fitness Watch,4.0,147.48,0.05,123.13,Europe,0
2025-11-18,Bluetooth Speaker XS,16.0,77.38,0.0,353.39,Asia Pacific,0
2025-11-21,Insulated Steel Bottle,20.0,27.2,0.0,110.06,Asia Pacific,0
2025-11-21,Mechanical Keyboard RGB,15.0,128.69,0.1,412.64,Latin America,0
2025-11-23,Mechanical Keyboard RGB,21.0,128.13,0.05,495.38,Asia Pacific,0
2025-11-26,Bluetooth Speaker XS,5.0,78.42,0.0,219.82,Asia Pacific,0
2025-11-28,Ergonomic Desk Chair,6.0,249.78,0.0,250.14,Europe,0
2025-11-28,Aroma Diffuser Mini,17.0,50.44,0.0,70.9,Asia Pacific,0
2025-11-30,Ergonomic Desk Chair,1.0,251.18,0.0,56.18,Asia Pacific,0
2025-12-02,Bluetooth Speaker XS,19.0,79.09,0.0,464.64,Asia Pacific,0
2025-12-02,Mechanical Keyboard RGB,4.0,129.52,0.05,107.88,Asia Pacific,0
2025-12-03,Smart Fitness Watch,17.0,149.28,0.15,250.6,Europe,0
2025-12-05,Insulated Steel Bottle,9.0,26.49,0.0,,Asia Pacific,0
2025-12-05,Smart Fitness Watch,24.0,148.45,0.0,450.19,Latin America,0
2025-12-08,Smart Fitness Watch,2.0,148.45,0.0,283.73,North America,0
2025-12-08,Mechanical Keyboard RGB,8.0,128.23,0.0,304.26,Latin America,0
2025-12-10,Ergonomic Desk Chair,15.0,248.94,0.0,351.36,North America,0
2025-12-12,Insulated Steel Bottle,7.0,28.67,0.15,482.62,Latin America,0
2025-12-15,Wireless Earbuds Pro,6.0,197.52,0.05,321.2,North America,0
2025-12-16,Ceramic Knife Set,1.0,88.77,0.2,301.76,North America,0
2025-12-16,Mechanical Keyboard RGB,15.0,128.04,0.15,56.54,North America,0
2025-12-16,Bluetooth Speaker XS,,75.07,0.0,86.43,North America,0
2025-12-22,Wireless Earbuds Pro,7.0,196.9,0.05,309.73,Europe,0
2025-12-23,Ceramic Knife Set,17.0,89.13,0.0,471.31,Latin America,0
2025-12-25,Bluetooth Speaker XS,2.0,80.64,0.0,440.01,North America,0
2025-12-25,Smart Fitness Watch,9.0,145.36,0.15,492.16,Latin America,0
2025-12-27,Aroma Diffuser Mini,9.0,47.69,0.0,287.53,Asia Pacific,0
2025-12-29,Bluetooth Speaker XS,13.0,79.65,0.15,404.57,North America,0
2025-12-29,Insulated Steel Bottle,6.0,30.32,0.0,428.18,Latin America,0
2025-12-29,Insulated Steel Bottle,6.0,28.37,0.15,341.61,Europe,1
2025-12-29,Aroma Diffuser Mini,20.0,47.98,0.15,,Latin America,0
2025-12-30,Wireless Earbuds Pro,20.0,200.83,0.05,261.49,North America,0
2026-01-02,Ceramic Knife Set,21.0,90.19,0.05,436.06,Asia Pacific,0
2026-01-03,Bluetooth Speaker XS,3.0,80.29,0.0,184.35,Latin America,0
2026-01-03,Insulated Steel Bottle,17.0,28.3,0.1,465.68,Asia Pacific,0
2026-01-09,Wireless Earbuds Pro,17.0,200.67,0.2,153.41,Europe,0
2026-01-11,Aroma Diffuser Mini,12.0,46.08,0.1,387.28,Latin America,0
2026-01-13,Ergonomic Desk Chair,16.0,250.7,0.05,333.75,Latin America,0
2026-01-16,Mechanical Keyboard RGB,15.0,128.9,0.05,387.32,Europe,0
2026-01-18,Ergonomic Desk Chair,13.0,249.19,0.1,246.81,Europe,0
2026-01-20,Ergonomic Desk Chair,23.0,247.58,0.05,469.69,Europe,0
2026-01-23,Insulated Steel Bottle,1.0,26.28,0.1,334.61,North America,0
2026-01-26,Smart Fitness Watch,17.0,149.16,0.05,179.73,North America,1
2026-01-26,Smart Fitness Watch,3.0,149.83,0.0,337.3,Latin America,0
2026-01-27,Aroma Diffuser Mini,15.0,50.05,0.0,179.07,Latin America,0
2026-01-28,Bluetooth Speaker XS,4.0,79.89,0.0,182.13,Latin America,0
2026-01-28,Smart Fitness Watch,4.0,149.55,0.0,229.82,Asia Pacific,0
2026-01-29,Ergonomic Desk Chair,18.0,247.61,0.0,433.59,Europe,0
2026-01-30,Smart Fitness Watch,17.0,150.15,0.05,275.13,Latin America,0
2026-01-30,Ergonomic Desk Chair,19.0,247.45,0.0,355.51,Europe,0
2026-01-31,Ceramic Knife Set,11.0,90.66,0.0,226.39,North America,0
2026-02-01,Insulated Steel Bottle,20.0,28.87,0.1,168.62,Europe,1
2026-02-02,Insulated Steel Bottle,3.0,28.92,0.2,479.59,Asia Pacific,0
2026-02-07,Bluetooth Speaker XS,8.0,80.3,0.1,321.61,Asia Pacific,0
2026-02-07,Smart Fitness Watch,14.0,150.5,0.2,470.28,Europe,0
2026-02-07,Smart Fitness Watch,1.0,150.16,0.05,141.54,Asia Pacific,0
2026-02-09,Mechanical Keyboard RGB,14.0,127.77,0.0,116.1,Asia Pacific,0
2026-02-09,Wireless Earbuds Pro,2.0,200.14,0.05,435.12,North America,0
2026-02-12,Ceramic Knife Set,23.0,87.78,0.1,356.41,Latin America,0
2026-02-14,Insulated Steel Bottle,4.0,30.18,0.0,133.96,Asia Pacific,0
2026-02-19,Ceramic Knife Set,24.0,86.86,0.0,171.21,Latin America,0
2026-02-19,Insulated Steel Bottle,19.0,28.86,0.1,410.3,Europe,0
2026-02-23,Ceramic Knife Set,6.0,87.77,0.0,254.24,Europe,0
2026-02-25,Aroma Diffuser Mini,1.0,50.3,0.05,351.74,Asia Pacific,0
2026-02-25,Ergonomic Desk Chair,17.0,250.67,0.0,193.26,Europe,0
2026-02-27,Insulated Steel Bottle,8.0,29.3,0.05,221.55,North America,0
2026-02-28,Ceramic Knife Set,19.0,89.25,0.05,495.82,Asia Pacific,0
2026-03-03,Smart Fitness Watch,21.0,150.06,0.0,161.43,Asia Pacific,0
2026-03-03,Wireless Earbuds Pro,1.0,200.68,0.0,277.91,Asia Pacific,0
2026-03-04,Aroma Diffuser Mini,5.0,49.06,0.05,429.98,Europe,0
2026-03-05,Aroma Diffuser Mini,16.0,48.25,0.1,157.65,Europe,0
2026-03-06,Wireless Earbuds Pro,6.0,199.97,0.15,236.85,Asia Pacific,0
2026-03-06,Ceramic Knife Set,8.0,86.21,0.0,326.79,Latin America,0
2026-03-06,Smart Fitness Watch,13.0,150.36,0.1,266.53,Europe,0
2026-03-08,Bluetooth Speaker XS,16.0,77.93,0.0,256.78,Europe,0
2026-03-09,Wireless Earbuds Pro,3.0,198.64,0.0,213.13,Asia Pacific,0
2026-03-11,Ceramic Knife Set,19.0,90.37,0.0,313.99,Latin America,0
2026-03-11,Wireless Earbuds Pro,12.0,198.38,0.05,330.97,Asia Pacific,0
2026-03-11,Wireless Earbuds Pro,16.0,199.97,0.0,343.98,Europe,0
2026-03-15,Insulated Steel Bottle,11.0,30.71,0.0,81.67,Asia Pacific,0
2026-03-16,Ceramic Knife Set,10.0,89.17,0.05,333.97,Asia Pacific,0
2026-03-17,Bluetooth Speaker XS,20.0,79.47,0.1,478.96,Asia Pacific,1
2026-03-17,Ergonomic Desk Chair,4.0,248.82,0.0,293.44,Latin America,0
2026-03-19,Insulated Steel Bottle,12.0,29.17,0.0,371.87,Asia Pacific,0
2026-03-22,Wireless Earbuds Pro,23.0,197.33,0.0,300.53,Europe,0
2026-03-22,Ergonomic Desk Chair,2.0,248.56,0.0,434.63,Asia Pacific,0
2026-03-22,Mechanical Keyboard RGB,24.0,127.07,0.05,468.31,Latin America,0
2026-03-24,Ergonomic Desk Chair,22.0,247.65,0.0,132.9,North America,0
2026-03-27,Wireless Earbuds Pro,19.0,196.0,0.05,246.59,Latin America,0
2026-03-29,Wireless Earbuds Pro,5.0,199.4,0.15,226.57,Asia Pacific,0
2026-03-30,Smart Fitness Watch,8.0,151.54,0.0,232.35,North America,0
2026-03-30,Ceramic Knife Set,7.0,88.32,0.2,106.49,Asia Pacific,0
2026-04-02,Ceramic Knife Set,14.0,90.45,0.0,416.13,Latin America,0
2026-04-04,Insulated Steel Bottle,24.0,30.69,0.0,66.09,North America,0
2026-04-04,Bluetooth Speaker XS,23.0,77.2,0.0,287.7,North America,0
2026-04-05,Insulated Steel Bottle,3.0,27.52,0.0,347.85,Asia Pacific,0
2026-04-05,Aroma Diffuser Mini,18.0,50.49,0.0,143.36,Asia Pacific,0
2026-04-08,Wireless Earbuds Pro,16.0,198.86,0.0,457.63,Latin America,0
2026-04-10,Ergonomic Desk Chair,23.0,247.06,0.1,427.35,Asia Pacific,0
2026-04-12,Mechanical Keyboard RGB,19.0,128.04,0.15,261.99,North America,0
2026-04-13,Wireless Earbuds Pro,19.0,199.63,0.05,235.02,Europe,0
2026-04-15,Wireless Earbuds Pro,18.0,197.81,0.0,156.46,Europe,0
2026-04-16,Insulated Steel Bottle,20.0,24.84,0.05,378.5,Latin America,0
2026-04-16,Mechanical Keyboard RGB,16.0,128.52,0.05,109.28,Asia Pacific,0
2026-04-17,Mechanical Keyboard RGB,8.0,128.64,0.1,356.11,Latin America,1
2026-04-18,Mechanical Keyboard RGB,1.0,129.01,0.1,429.11,Europe,1
